file_name,prn,name,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7,topic_8,topic_9,topic_10,topic_11,topic_12,topic_13,topic_14,topic_15,topic_16,topic_17,topic_18,topic_19,topic_20,topic_21,topic_22,topic_23,topic_24,topic_25,topic_26,topic_27,topic_28,topic_29,topic_30,topic_31,topic_32,topic_33,topic_34,topic_35,topic_36,topic_37,topic_38,topic_39,topic_40,topic_41,topic_42,topic_43,topic_44,topic_45,topic_46,topic_47,topic_48,topic_49,topic_50
10006341_Stockton Riverside College_Submission.txt,10006341,Stockton Riverside College,0,0.00975246048314942,0,0.0117804950790337,0.000864897107068297,0.0404712198031614,0.0197136892335222,0.00226662690128243,0.00387712496271995,0.00990158067402326,0.0621831195943931,0.00205785863405905,0.0364747986877423,0,0,0.0259170891738741,0,0.0128541604533254,0,0.0058455114822547,0.00190873844318521,0,0,0.0217118997912317,0,0.029287205487623,0.247241276468834,0,0.0480465254995526,0.00405606919176857,0.0252311362958545,0.00966298836862511,0,0.080256486728303,0,0.00459290187891441,0,0.00342976439009842,0,0.0299731583656427,0.0292573814494483,0.133850283328363,0.0026841634357292,0.0360274381151208,0.0184014315538324,0.0292573814494483,0,0,0.00116313748881599,0
10006378_Strode College_Submission.txt,10006378,Strode College,0,0.0316014539234552,0.0348727816976694,0.0354500748342955,0,0.00188154800085525,0.0226641009193928,0.0107761385503528,0.000769724182168056,0.0214239897370109,0.0476159931580073,0.00765447936711567,0.00652127432114603,0,0.0101347017318794,0.0458841137481291,0.000384862091084028,0.0414154372460979,0,0.00624331836647424,0.0291639940132564,0.00126149240966431,0,0.00795381654906992,0.000705580500320718,0.0452640581569382,0.127068633739577,0,0.00237331622835151,0.0230275817831944,0.0475732307034424,0.0359632242890742,0,0.0455633953388925,0.000406243318366474,0.0472311310669232,0,0.0149027154158649,0,0.0217019456916827,0.0458199700662818,0.122364763737439,0.00119734872781698,0.00248022236476374,0.0194569168270259,0.0134487919606585,0.00211674150096216,0,0.00265127218302331,0.0150096215522771
10006427_University for the Creative Arts_Submission.txt,10006427,University for the Creative Arts,0.00409342039176293,0.0494977398292315,0.0194876946258162,0.0151933701657459,0.00793571069814164,0,0.0135359116022099,0.0612004018081366,0,0.0256403817177298,0.0648920140632848,0.0429432446007032,0.00693119035660472,0.0266951280763435,0,0.00276243093922652,0.000251130085384229,0.0198392767453541,0,0.00851330989452536,0.00554997488699146,0.0039427423405324,0.000652938221998996,0.00173279758915118,0,0.0499748869914616,0.0878201908588649,0,0.00816172777498744,0.00949271722752386,0.0756403817177298,0.00580110497237569,0,0.0823706680060271,0,0.0930185836263184,0.00371672526368659,0.0181567051732798,0.00381717729784028,0.0857609241587142,0.0306629834254144,0.00344048216976394,0.00695630336514314,0.00228528377699648,0.0306629834254144,0.00585133098945254,0,0,0.0151180311401306,0
10006432_Sussex Downs College_Submission.txt,10006432,Sussex Downs College,0.000464919695688927,0.0659340659340659,0.038123415046492,0.0107776838546069,0.0158918005071851,0.00185967878275571,0.0170752324598478,0.055832628909552,0,0.0176669484361792,0.0703719357565511,8.4530853761623e-05,0.0446745562130178,0,0,0.0062552831783601,0,0.0292899408284024,0,0,0,0,0,0.00287404902789518,0.00887573964497041,0.0308960270498732,0.143364327979713,0,0.0137362637362637,0.0291631445477599,0.0564666103127642,0,0,0.0833051563820795,0,0.0283178360101437,0,0.0228233305156382,4.22654268808115e-05,0.0073541842772612,0.028698224852071,0.144125105663567,0,0,0.00693153000845309,0.0073541842772612,0,0,0.00473372781065089,0.00663567202028741
10006566_The University of West London_Submission.txt,10006566,The University of West London,0.00206444144317963,0.0554890989774262,0.00735095504534054,0.0150491993054216,0,0,0.0418676442214933,0.00409029519583253,0.00636696893690913,0.0177117499517654,0.0921859926683388,0.098398610843141,0.000463052286320664,0.000463052286320664,0.00038587690526722,0.00571097819795485,0.00117692456106502,0.0491028361952537,0.000231526143160332,0.0551418097626857,0.00165927069264905,0,0.00648273200848929,0,0.0412116534825391,0.0641713293459386,0.0626857032606599,0,0.00115763071580166,0,0.0896006174030484,0,0,0.0637661585954081,0.000212232297896971,0.00794906424850473,0.00115763071580166,0.0190237314296739,1.9293845263361e-05,0.0339957553540421,0.0487169592899865,0.00439899672004631,0.0031641906231912,0,0.0634574570711943,0,0,0.0333976461508779,0,0.000520933822110747
10006840_The University of Birmingham_Submission.txt,10006840,The University of Birmingham,0,0.0773434856175973,0.0157529610829103,0.0262605752961083,0.0216412859560068,0.001082910321489,0.0540947546531303,0.00309644670050761,0.00392554991539763,0.0535194585448393,0.0827072758037225,0.0261590524534687,0.00678510998307953,0,3.38409475465313e-05,0.00519458544839256,0.00121827411167513,0.00233502538071066,0,0.00248730964467005,0,0,0,0,0,0.0341285956006768,0.14336717428088,0,0,0,0.0857868020304569,0,0.00456852791878173,0.0510998307952623,0.00489001692047377,0.0374111675126904,0.00314720812182741,0.012994923857868,0.000846023688663283,0.0525380710659899,0.0375296108291032,0.018917089678511,0.0130456852791878,0.00243654822335025,0.0856345177664975,0.0106429780033841,0,0.0033502538071066,0.00182741116751269,0.0121996615905245
10006841_The University of Bolton_Submission.txt,10006841,The University of Bolton,0.00206910405785456,0.0892728003214142,0.00138609883487344,0.0210124548011249,0.00614704700683005,0,0.0715548413017276,0.00176777822418642,0.00586580956207312,0.0217959019686621,0.060365608678184,0.0225994375251105,0.0179188429087987,0.00478103656086782,0.00620731217356368,0.0168340699075934,2.00883889112093e-05,0.0245279228605866,0,0.0110887906789875,0,0,0,0,0.00289272800321414,0.0441341904379269,0.100602651667336,0,0.0186420249096022,0.00421856167135396,0.076295701084773,0.0019485737243873,0,0.0522699879469667,0.00628766572920852,0.0241060666934512,0,0.0185817597428686,0.00060265166733628,0.02840498192045,0.0461430293290478,0.00980313378867015,0.0357573322619526,0.0216552832462836,0.0725190839694657,0.0257131378063479,0,0.00277219766974689,0.00178786661309763,0.0196464443551627
10006842_The University of Liverpool_Submission.txt,10006842,The University of Liverpool,0.00132965378825891,0.068314099347717,0.0106623181133969,0.018590065228299,0.0241093828399398,0.00200702458605118,0.0639237330657301,0.00228299046663322,0.00619668840943302,0.0529352734570999,0.0756146512794782,0.013647767185148,0.00456598093326643,0.00120421475163071,0.000100351229302559,0.000401404917210236,0,0.00910687405920723,0.000451580531861515,0.00421475163070748,0,0,0.00293527345709985,0,0.00225790265930758,0.0441294530858003,0.166984445559458,0.0160812844957351,0.0126944305067737,0,0.0431008529854491,0.000777722027094832,0.00301053687907677,0.0393878575012544,0.00135474159558455,0.0112393376818866,0.00832915203211239,0.0291520321123934,0.00479177119919719,0.0583291520321124,0.0432513798294029,0.007451078775715,0.0184144505770196,0.0359508278976417,0.0887355745107878,0,0,0.00125439036628199,0,0.000727546412443552
10007011_Northampton College_Submission.txt,10007011,Northampton College,0,0.0240759240759241,0.00754245754245754,0.0198301698301698,0.00771728271728272,0.00447052947052947,0.0134615384615385,0.0216033966033966,0.00509490509490509,0.0477272727272727,0.0314185814185814,0.0103896103896104,0.0641108891108891,0.000924075924075924,0,0.0851148851148851,0.000649350649350649,0.0548451548451548,0,0.00886613386613387,0,0,0,0.00926573426573426,0,0.0246753246753247,0.136213786213786,0.00014985014985015,0.0351898101898102,0.000999000999000999,0.0396353646353646,0,0,0.0614885114885115,0,0.00242257742257742,0.00107392607392607,0.0284715284715285,0,2.4975024975025e-05,0.0403846153846154,0.158541458541459,0.00044955044955045,0,0.0151348651348651,0.0248251748251748,0.00272227772227772,0,0.0104895104895105,0
10007063_Truro and Penwith College_Submission.txt,10007063,Truro and Penwith College,0,0.0132854578096948,0.0276481149012567,0.00633752244165171,0,0.0673967684021544,0.0270915619389587,0.00657091561938959,0.000879712746858169,0.0166068222621185,0.0277199281867145,0.0552064631956912,0.0381687612208259,0,0.0100718132854578,0.0163195691202873,0.00123877917414722,0.013770197486535,0,0.0467324955116697,0.0112567324955117,0.0040394973070018,0,0.00560143626570916,0,0.0527468581687612,0.0842549371633752,0,0.0326391382405745,0.0242908438061041,0.0266427289048474,0.0198384201077199,0,0.0505206463195691,0.000394973070017953,0.0498204667863555,0,0.00820466786355476,0,0.0231597845601436,0.0286714542190305,0.168581687612208,1.79533213644524e-05,0.0153859964093357,0.0151166965888689,0.00192100538599641,0,0,0.000305206463195691,0.00154398563734291
10007137_The University of Chichester_Submission.txt,10007137,The University of Chichester,0,0.0492248737153806,0.0167566626023341,0.0207629332868838,0.0158683156244557,0,0.0299251001567671,0.0170701968298206,0.00358822504790106,0.0294373802473437,0.0894443476746212,0.0325727225222087,0.00179411252395053,0,0.0207629332868838,0.00256052952447309,0.000679324159554085,0.0107820937118969,0,0.0112698136213203,0.00196829820588748,0,0.0021947395924055,0,0.00113220693259014,0.0441909075074029,0.107960285664518,0,0.00644487023166696,0.00153283400104511,0.0682285316147013,0,0.000365789932067584,0.0531614701271556,0.00050513847761714,0.0563142309702143,0,0.0345758578644835,0.00233408813795506,0.0451489287580561,0.0344887650235151,0.0103292109388608,0.0157289670789061,0.0133077860999826,0.0796376937815712,0.0498345236021599,0.00114962550078384,0.00285664518376589,0.00360564361609476,0.0105033966207978
10007138_The University of Northampton_Submission.txt,10007138,The University of Northampton,0,0.0512904902130608,0.0344361683699983,0.0121254113978867,0.020353369132167,0,0.0564178070327386,0.0105491079161614,0.000311796293088516,0.0617529880478088,0.0680755239909926,0.0259137363589122,0.00637450199203187,0,0,0.0223454010046769,0,0,0.000190542179109648,0.00476355447774121,0.0018534557422484,0,0.00289277671921012,0,0.00169755759570414,0.0793348345747445,0.154598995323056,0,0.0271089554824182,0,0.0761475835787286,0.00334314914256019,0,0.0764593798718171,0.000970032911830937,0.00245972631214273,0.000485016455915469,0.0108782262255327,0,0.0843755413130088,0.00698077256192621,0.000398406374501992,0.0120907673653213,0.00538714706391824,0.0638316300017322,0.00266759050753508,0.00218257405161961,0.00618395981292222,0.000814134765286679,0.00195738783994457
10007139_University of Worcester_Submission.txt,10007139,University of Worcester,0,0.0571534745447789,0.0156075808249721,0.0157933853586028,0.0108695652173913,1.85804533630621e-05,0.0722779635823114,0.00379041248606466,0.00170940170940171,0.0460609438870309,0.0975102192493497,0.018561872909699,0.00529542920847269,0,0.00314009661835749,0.00375325157933854,0,0.0450575994054255,0.0005388331475288,0.00278706800445931,0.00180230397621702,0,0,0,0.00306577480490524,0.058379784466741,0.0922519509476031,0,0.00633593459680416,0.0365663322185061,0.126347082868822,0,0,0.0620958751393534,0,0.0131363805276849,0.00237829803047194,0.0167967298402081,0,0.038312894834634,0.0445001858045336,0.00187662578966927,0.00626161278335191,0.0187105165366035,0.0547008547008547,0.0037718320327016,0,0.00252694165737644,0.00334448160535117,0.00691192865105909
10007140_Birmingham City University_Submission.txt,10007140,Birmingham City University,0,0.1069654051544,0.00397028093800789,0.0346180636173671,0.0155096354771303,0.000626886463895983,0.0456930578128628,0.00318086835384258,4.64360343626654e-05,0.0260738332946366,0.0664731831901556,0.00332017645693058,0,0.00325052240538658,0,0,0.00150917111678663,0.0523101927095426,0.0025539818899466,0.0151381472022289,0.0232644532156954,0,0.000371488274901323,0,0,0.0410958904109589,0.108706756443,0,0.00352913861156257,0,0.131274669143255,0.0221499883909914,0,0.0334339447411191,0,0.0373113536104017,0.00341304852565591,0.0431622939400975,2.32180171813327e-05,0.0143487346180636,0.0590201996749478,0.000557232412351985,0.00573485024378918,0.00605990248432784,0.0647318319015556,0.000580450429533318,0,0.000557232412351985,0.0074529835152078,0.0119804968655677
10007141_University of Central Lancashire_Submission.txt,10007141,University of Central Lancashire,0.000896242674939676,0.0739572561185798,0.00741123750430886,0.0153912443984833,0.0178042054463978,0.0042226818338504,0.0561358152361255,0.0402964495001724,0.00489486384005515,0.0234401930368838,0.0996897621509824,0.0188210961737332,0.0137194071009997,0,0.00093071354705274,0.00429162357807653,0.00125818683212685,0.0327990348155808,0,0.00504998276456394,0,0.00211995863495346,0,0,0,0.033971044467425,0.147156153050672,0,0.0325922095829024,0.00337814546708032,0.0806963116166839,0.00501551189245088,0,0.0427438814201999,0,0.00136159944846605,0.00196483971044467,0.0305239572561186,0,0.0509824198552223,0.0347121682178559,0.00194760427438814,0.01068597035505,0.0114788004136505,0.0635298173043778,0.00491209927611169,0.00224060668734919,0,0.00093071354705274,0.0160461909686315
10007143_University of Durham_Submission.txt,10007143,University of Durham,0,0.044967916244512,0.00808848362039852,0.0180513340087808,0.00202634245187437,0,0.0454238432961837,0.00271867612293144,0.00393448159405606,0.0573792637622425,0.0616176967240797,0.0199763593380615,0.0139142181695373,0,0.000287065180682202,0.000303951367781155,0.000202634245187437,0.0213610266801756,0,0.0022289766970618,0,5.06585612968592e-05,0,0.0421310368118879,0.00653495440729483,0.0484971293481932,0.0821006416751098,0,0.00861195542046606,0.00231340763255657,0.0818980074299223,0,0,0.0352921310368119,0,0.00763255656872678,0.0419284025667004,0.0293144208037825,0.0112462006079027,0.0583080040526849,0.065096251266464,0.00874704491725768,0.0124451198919284,0.0340763255656873,0.0893954745018575,0.00732860520094563,0.00221209050996285,0.00283687943262411,0.0038500506585613,0.0156703816278284
10007144_University of East London_Submission.txt,10007144,University of East London,0.00100626542623885,0.0472565027529903,0.00224036453389026,0.0176950825897095,0.0139548129865198,0,0.12525156635656,0.0112587810898044,0.0049933548509588,0.0427378014049744,0.063546610973989,0.0064742737801405,0.00776533130814506,0,3.79722802354281e-05,0.00296183785836339,0,0.0212834630719575,0.000227833681412569,0.00506929941142966,0.00159483576988798,0,0.00413897854566167,0,0.00822099867097019,0.0630529713309284,0.164970571482818,0.000493639643060566,0.00861970761344219,0.0026960318967154,0.0883614961078413,0,1.89861401177141e-05,0.0494968672868806,0,0.0160812606797038,0.00820201253085248,0.040174672489083,0,0.0319536738181128,0.0436301499905069,0.00622745395861022,0.0194607936206569,0.0141256882475793,0.0225935067400797,0.00505031327131194,0.0123409910765141,0.0063413707993165,0.000968293146003418,0.0074235807860262
10007145_University of Gloucestershire_Submission.txt,10007145,University of Gloucestershire,0,0.087719298245614,0.0275193798449612,0.0218890248878009,0.00522235822113423,0,0.0389432884536924,0.00348837209302326,0.00367197062423501,0.0218890248878009,0.0705834353325173,0.0180334557323541,0.00479396164830681,0,0.000224398204814361,0.00208078335373317,0,0.0165646674826601,0,0.00611995104039168,0,0.00106079151366789,0,0,0.00120359037127703,0.0375968992248062,0.146062831497348,0,0.011281109751122,0.0113015095879233,0.044859241126071,0,0,0.0992248062015504,0,0.0263973888208894,0,0.0268665850673195,0,0.102570379436965,0.0340677274581803,0.0173806609547124,0.00163198694410445,0.0146470828233374,0.059281925744594,0.00630354957160343,0,0.0177274581803346,0.00385556915544676,0.00793553651570787
10007146_University of Greenwich_Submission.txt,10007146,University of Greenwich,0.00581947743467934,0.121700033932813,0.00814387512724805,0.0382083474720054,0.0191041737360027,0,0.051187648456057,0,0,0.0284526637258229,0.101374278927723,0.0164913471326773,0,0,0.00644723447573804,0.00475059382422803,0,0.017967424499491,0,0.00471666101119783,0,0,0.00181540549711571,0,0.0127417712928402,0.0795215473362742,0.134356973193078,0,0.00597217509331524,0,0.051187648456057,0,0,0.055259586019681,0,0.0211740753308449,0.00135731252120801,0.0326263997285375,0,0.0402952154733627,0.0477434679334917,0.00320665083135392,0.00955208686800136,0.0121309806582966,0.0275195113674924,0,0.000865286732270105,0.0363081099423142,0.00164574143196471,0.000356294536817102
10007147_University of Hertfordshire_Submission.txt,10007147,University of Hertfordshire,0.000670985654789449,0.0686487737158723,0.0212170291531698,0.0141369736233225,0.00814437760296159,0.0269319759370662,0.0405367885238316,0.00731142989356779,0.016219342896807,0.0201989819527996,0.0749190189726978,0.0265849143914854,0.0031466913465988,9.25497454881999e-05,0,0.0179083757519667,0,0.0194123091161499,0,0.0036094400740398,0,0,0.0044886626561777,0,0,0.0449560388708931,0.130772790374826,0,0.0033780657103193,0.0151781582600648,0.0848912540490514,0,0.00025451180009255,0.0439148542341509,0,0.00765849143914854,0.000624710782045349,0.0326006478482184,0,0.0674456270245257,0.0304025913928737,0.00316982878297085,0.0262609902822767,0.00576122165664045,0.0808653401203147,0,0.0006015733456733,0.0346830171217029,0.0017584451642758,0.010643220731143
10007148_The University of Huddersfield_Submission.txt,10007148,The University of Huddersfield,0.000659482065304809,0.059401640662699,0.000916840920057906,0.029821457294515,0.0109055814701625,0,0.0576162136078494,0.0109538362554287,0.00852501206369632,0.0354672671706611,0.0890461637445713,0.00971529676692939,0.00242882419173235,0.00176934212642754,0.000353868425285507,0.00193019141064822,0.00394080746340679,0.042480295962683,0,0.0101335049059032,0,0.000852501206369632,0.0019945311243365,0,0.00120636963165514,0.0239826282773042,0.0977159401640663,0.000498632781084124,0.000836416277947563,0.000739906707415152,0.134083963326363,0.00382821296445231,0.00575840437510053,0.049541579539971,0.000305613640019302,0.0235805050667525,0.0116133183207335,0.0315264597072543,0,0.0271352742480296,0.0588386681679267,0,0.025832395045842,0.0148142190767251,0.0650796203956892,0.0189158758243526,0,0.0017371722695834,0.00571014958983433,0.0178060157632299
10007149_The University of Hull_Submission.txt,10007149,The University of Hull,0.0182646322022318,0.0405830107037121,0.0326577089501253,0.0109997722614439,0.0304714188112047,0,0.0732634935094511,0.00601229788203143,0.00469141425643361,0.0588704167615577,0.0516055568207698,0.0302664541106809,0.00772033705306308,0.000387155545433842,0,0,0,0.0109769984058301,0,0.00159416989296288,0.00120701434752904,0,0.00389432930995218,0,0,0.0342518788430881,0.174128900022774,0,0.00630835800501025,0.000318833978592576,0.0424504668640401,0,0.00901844682304714,0.0758369391938055,0.00455477112275108,0.00844910043270326,0.00245957640628558,0.0279207469824641,0,0.0647005237986791,0.0444317923024368,0,0.0012753359143703,0.01582782965156,0.0992712366203598,0.0023001594169893,0.00154862218173537,0,0,0.0014803006148941
10007150_The University of Kent_Submission.txt,10007150,The University of Kent,0.0412449945394976,0.0462322533673098,0.00271204950855479,0.017273389151802,0.0212777575536949,0,0.0918092464506735,0.000982890425919185,0.0103749544958136,0.0404805242082272,0.095668001456134,0.0206406989443029,0.00336730979250091,0,0.00129231889333819,0.00602475427739352,0,0.015726246814707,0,0.00526028394612304,0.000491445212959592,0.00322169639606844,0.0174554058973426,0,0.0144157262468147,0.0684200946487077,0.067291590826356,0,0.000728066982162359,0.000418638514743356,0.0427375318529305,0.0010192937750273,0,0.0389879868947943,0,0.0344193665817255,0.00626137604659629,0.0395522388059702,0.00118310884601383,0.0554058973425555,0.0661266836548963,0.00864579541317801,0.00482344375682563,0.0440298507462687,0.058955223880597,0.00289406625409538,0.00149253731343284,0,0.000655260283946123,0
10007151_University of Lincoln_Submission.txt,10007151,University of Lincoln,0,0.0793804453049371,0.00345272668602775,0.0324298160696999,0.0179090029041626,0,0.0402065182316876,0.000742174895127461,0.000548564052920297,0.0263633430138755,0.0672474991932882,0.0132623426911907,0.0152952565343659,0,0.000774443368828654,0,0,0.0261374636979671,6.45369474023879e-05,0,0,0,0.00200064536947402,0.0313326879638593,0.00842207163601162,0.0197160374314295,0.129977412068409,0,6.45369474023879e-05,0.0254920942239432,0.0846079380445305,0,0.000354953210713133,0.021135850274282,0.000838980316231042,0.00309777347531462,0.000806711842529848,0.0354630525976121,0,0.0660212971926428,0.0541464988706034,0.0129073894804776,0.00287189415940626,0.0102291061632785,0.119619232010326,0.00419490158115521,0,0.00755082284607938,0.00171022910616328,0.0336237495966441
10007152_University of Bedfordshire_Submission.txt,10007152,University of Bedfordshire,0,0.0602406902815622,0.0374432334241599,0.0237738419618529,0.0118528610354223,0.000386012715712988,0.0365803814713896,0.0389872842870118,0.00163487738419619,0.0299954586739328,0.0808356039963669,0.0236376021798365,0.00177111716621253,0,0,0.00429155313351499,0,0.0337193460490463,0,0.0043369663941871,0.00304268846503179,0,0.0012488646684832,0,0.000772025431425976,0.0487284287011807,0.123978201634877,0,0.00996821071752952,0.00227066303360581,0.0779972752043597,0,0,0.0898047229791099,0,0.0142824704813806,0,0.0192779291553134,0,0.0873524069028156,0.0463896457765668,0,0.00143051771117166,0.00722070844686649,0.0504995458673933,0,0.0201861943687557,0.000635785649409628,0.00290644868301544,0.00252043596730245
10007154_The University of Nottingham_Submission.txt,10007154,The University of Nottingham,0,0.0725655925338968,0.00676175382989963,0.0131008980454305,0.0111815460468392,0.000211304807184363,0.073833421377003,7.04349357281212e-05,0.0149322063743617,0.0458707518929389,0.0823384398661736,0.0276985384750836,0.00410283500616306,0,0,0.0069202324352879,0,0.0200739566825145,0.000792393026941363,0.00197217820038739,0,0,0.00264131008980454,0,0.0610142630744849,0.0349709455890122,0.109420672653636,0,0.00142630744849445,0,0.0643599225215707,0.000369783412572636,0.000105652403592182,0.051769677760169,0,0.0147032928332453,0.00521218524388097,0.0181369959499912,0.00109174150378588,0.019158302518049,0.0426659623173094,0.00783588659975348,0.0333157245994013,0.0351118154604684,0.0817397429124846,0.0145976404296531,0,0.0101074132769854,0.00262370135587251,0.00519457650994894
10007155_University of Portsmouth_Submission.txt,10007155,University of Portsmouth,0.00208370121843546,0.0520572134910825,0.0218258873388663,0.0214727176408264,0.0147978103478722,0,0.0567367119901113,0.00699276002119018,0.00598622638177644,0.026752604626523,0.0621755253399258,0.0480663959032315,0.00559773971393254,0,0,0.00217199364294544,0,0.0382129613279181,0,0.00400847607275296,0.0112837718523751,0,0,0,0.000476779092353876,0.0363941373830125,0.142309729825181,0,0.0166166342927777,0.00185414091470952,0.0697863323326858,0,0,0.0671022426275825,0.00150097121666961,0.000971216669609747,0.00593325092707046,0.0356171640473247,0.0108776266996292,0.0821649302489846,0.0469362528695038,0,0.00951792336217552,0.0084407557831538,0.0637471304962034,0.0053681794102066,0,0,0.000723997880981812,0.0134381070104185
10007156_The University of Salford_Submission.txt,10007156,The University of Salford,0,0.0852454495311638,0,0.0473800330943188,0.0185052399338114,0,0.0289851075565361,0.0139271924986211,0.00733590733590734,0.011334804191947,0.0575565361279647,0.00868725868725869,0.030750137892995,0.000827357970215113,0,0.00330943188086045,0,0.0418643132928847,0,0.0107832322118036,0,0,0.000110314396028682,0.000358521787093216,0.00703254274682846,0.0479867622724766,0.154826254826255,0,0.00118587975730833,0,0.0970215113072256,0,0,0.0476006618863762,0,0.0110590182018753,0.00264754550468836,0.059376723662438,0.000689464975179261,0.0335907335907336,0.048372862658577,0,0.0137341423055709,0.00284059569773856,0.0587975730832874,0.00102040816326531,0,0,0.0290954219525648,0.0161610590182019
10007157_The University of Sheffield_Submission.txt,10007157,The University of Sheffield,0.00225045372050817,0.0872413793103448,0.0116515426497278,0.0466787658802178,0.0275499092558984,0,0.049437386569873,0.00691470054446461,0.00234119782214156,0.0332304900181488,0.107785843920145,0.0104718693284936,0.00678765880217786,0,0,0.00346642468239564,0,0.0154990925589837,0,0.000689655172413793,0.000707803992740472,0.000980036297640654,0,0,0.00373865698729583,0.0245916515426497,0.146134301270417,0,0,0.00593466424682396,0.11448275862069,0,5.44464609800363e-05,0.0688384754990926,0.0050453720508167,0.00952813067150635,0.000907441016333938,0.0127223230490018,0.0186025408348457,0.0296370235934664,0.0412159709618875,0.00696914700544465,0.0137568058076225,0.0171143375680581,0.063448275862069,0.00127041742286751,0.00194192377495463,0.000381125226860254,0,0
10007158_University of Southampton_Submission.txt,10007158,University of Southampton,0.00321678321678322,0.0708251748251748,0.0073006993006993,0.0122797202797203,0.0171468531468531,0.000727272727272727,0.0593286713286713,0.00318881118881119,0.00573426573426574,0.0400559440559441,0.0606153846153846,0.0302097902097902,0.0102097902097902,0.00125874125874126,0,0.00718881118881119,0,0.000755244755244755,0,0,0,0,0,0,2.7972027972028e-05,0.0549090909090909,0.172055944055944,0,0.0174545454545455,0,0.0720559440559441,0,0,0.0488391608391608,0,0.00374825174825175,0,0.0128671328671329,0.0268531468531469,0.0702097902097902,0.0377622377622378,0,0.00897902097902098,0.0264055944055944,0.0953566433566434,0.00500699300699301,0,0.00713286713286713,0,0.0102937062937063
10007159_University of Sunderland_Submission.txt,10007159,University of Sunderland,0.00106435238251187,0.0501555591943671,0.00632061568691665,0.012657606025872,0.00160471589978713,0,0.0472899950876044,0.0478631079089569,0.00119534959882103,0.0231046340265269,0.0510561650564926,0.0375143278205338,0.0142295726215818,0,0.000998853774357295,0.0018175863762895,0,0.0105452759128869,0.00019649582446373,0.00617324381856886,0,0,0.00189945963648273,0.00268544293433765,4.91239561159325e-05,0.0362207303094809,0.176485999672507,0.000687735385623056,0.00833469788766989,0.00378254462092681,0.0946946127394793,0,0.00019649582446373,0.0612248239724906,0,0.0156377926969052,0.00245619780579663,0.0352218765351236,0,0.0579990175208777,0.0428360897330932,0.00489602095955461,0.0113312592107418,0.00808907810709023,0.0725069592271164,0.00209595546094646,0.0348452595382348,0.00242344850171934,0.000605862125429835,0.0090060586212543
10007160_The University of Surrey_Submission.txt,10007160,The University of Surrey,0.0188512783579402,0.0709758732445085,0.0134857760172848,0.0244868563197695,0.0258732445084624,0.000468131076701476,0.0799423838674829,0,0.00365502340655384,0.0655023406553835,0.0673388548793662,0.0135577961829312,0,0,0,0.00595966870723803,0,0.0072020165646381,0.00149441843716241,0.00437522506301765,0.0117933021245949,0,0.00243068059056536,0,0.00174648901692474,0.0265394310406914,0.133957508102269,0,0.0100648181490817,0.000792221822110191,0.105329492257832,0,0,0.051512423478574,0.00145840835433922,0.000864241987756572,0.00505941663665826,0.026467410875045,0,0.0315268275117033,0.0517284839755132,0.000972272236226143,0.0196254951386388,0.0259092545912856,0.053024846957148,0.020417716960749,0,0.00131436802304645,0.000594166366582643,0.013701836514224
10007161_Teesside University_Submission.txt,10007161,Teesside University,0,0.0628615207814595,0.0134840068952308,0.0254357402796399,0.0228117218923578,0.0170848496456618,0.0246312966864585,0.0138670752729362,0.0101704654280789,0.0464470407967822,0.0853284811338824,0.0270063206282321,0.00180042137521548,0.00105343803868991,0,0.00628232139436889,0,0.0177552193066462,0,0.00850411798506034,0.000670369660984486,0,0,0.000402221796590691,0.00187703505075656,0.0252442060907872,0.136985251867458,0,0.0437847155717296,0.030319862095384,0.0887186362765754,0,0,0.052576134840069,0,0.0156674966481517,0.00262401838728213,0.0118942731277533,0,0.0786056311051523,0.0230032560812105,0,0.00520972993679372,0.00038306837770542,0.0835855200153227,0.00113005171423099,0,0.0101513120091936,0.000153227351082168,0.00248994445508523
10007162_University of the Arts London_Submission.txt,10007162,University of the Arts London,0.00565149136577708,0.057020757020757,0.00786673643816501,0.0179661608233037,0.0146520146520147,0.000750043607186464,0.0356706785278214,0.0286586429443572,0.00493633350776208,0.0438165009593581,0.100802372230944,0.0229024943310658,0,0.065864294435723,0,0.00657596371882086,0.000837257980115123,0.0642595499738357,0.000994243851386708,0.00238967381824525,0.000523286237571952,0.0148613291470434,0.00223268794697366,0,0,0.0123321123321123,0.0634746206174778,0.000610500610500611,0.00118611547182976,0.0147392290249433,0.15304378161521,0,0,0.0290075004360719,0.000226757369614512,0.0101866387580673,0,0.0188731903017617,0.000418628990057561,0.0165707308564451,0.0400139542996686,0.0239316239316239,0.00859933717076574,0.0068724925867783,0.068009768009768,0.0120530263387406,0.000959358102215245,0.00409907552764696,0.0108843537414966,0.0046746903889761
